z,boundary,estimated_x,bisection_steps,queries,nominal_budget,actual_queries_total
-0.3633750336910906,1,0.17108154296875,14,16,100000,22944
-0.3633750336910906,2,0.77117919921875,14,16,100000,22944
-0.35564853556485365,0,-0.43218994140625,14,16,100000,22944
-0.35564853556485365,1,0.16778564453125,14,16,100000,22944
-0.35564853556485365,2,0.76788330078125,14,16,100000,22944
-0.3551739780584331,0,-0.43231201171875,14,16,100000,22944
-0.3551739780584331,1,0.16766357421875,14,16,100000,22944
-0.3551739780584331,2,0.76763916015625,14,16,100000,22944
-0.34734024977080197,0,-0.43572998046875,14,16,100000,22944
-0.34734024977080197,1,0.16424560546875,14,16,100000,22944
-0.34734024977080197,2,0.76434326171875,14,16,100000,22944
-0.34728033472803355,0,-0.43572998046875,14,16,100000,22944
-0.34728033472803355,1,0.16424560546875,14,16,100000,22944
-0.34728033472803355,2,0.76422119140625,14,16,100000,22944
-0.33957035549015474,0,-0.43902587890625,14,16,100000,22944
-0.33957035549015474,1,0.16094970703125,14,16,100000,22944
-0.33957035549015474,2,0.76092529296875,14,16,100000,22944
-0.33891213389121344,0,-0.43927001953125,14,16,100000,22944
-0.33891213389121344,1,0.16070556640625,14,16,100000,22944
-0.33891213389121344,2,0.76068115234375,14,16,100000,22944
-0.3305618686817567,0,-0.44293212890625,14,16,100000,22944
-0.3305618686817567,1,0.15704345703125,14,16,100000,22944
-0.3305618686817567,2,0.75701904296875,14,16,100000,22944
-0.33054393305439334,0,-0.44293212890625,14,16,100000,22944
-0.33054393305439334,1,0.15704345703125,14,16,100000,22944
-0.33054393305439334,2,0.75701904296875,14,16,100000,22944
-0.3240270662161716,0,-0.44573974609375,14,16,100000,22944
-0.3240270662161716,1,0.15423583984375,14,16,100000,22944
-0.3240270662161716,2,0.75421142578125,14,16,100000,22944
-0.32217573221757323,0,-0.44659423828125,14,16,100000,22944
-0.32217573221757323,1,0.15338134765625,14,16,100000,22944
-0.32217573221757323,2,0.75347900390625,14,16,100000,22944
-0.31380753138075324,0,-0.45025634765625,14,16,100000,22944
-0.31380753138075324,1,0.14984130859375,14,16,100000,22944
-0.31380753138075324,2,0.74981689453125,14,16,100000,22944
-0.3134894874729591,0,-0.45037841796875,14,16,100000,22944
-0.3134894874729591,1,0.14959716796875,14,16,100000,22944
-0.3134894874729591,2,0.74969482421875,14,16,100000,22944
-0.30543933054393313,0,-0.45391845703125,14,16,100000,22944
-0.30543933054393313,1,0.14605712890625,14,16,100000,22944
-0.30543933054393313,2,0.74615478515625,14,16,100000,22944
-0.30386831961290284,0,-0.45452880859375,14,16,100000,22944
-0.30386831961290284,1,0.14544677734375,14,16,100000,22944
-0.30386831961290284,2,0.74542236328125,14,16,100000,22944
-0.297071129707113,0,-0.45758056640625,14,16,100000,22944
-0.297071129707113,1,0.14239501953125,14,16,100000,22944
-0.297071129707113,2,0.74237060546875,14,16,100000,22944
-0.29686111514754493,0,-0.45770263671875,14,16,100000,22944
-0.29686111514754493,1,0.14227294921875,14,16,100000,22944
-0.29686111514754493,2,0.74237060546875,14,16,100000,22944
-0.28890455930879017,0,-0.46124267578125,14,16,100000,22944
-0.28890455930879017,1,0.13873291015625,14,16,100000,22944
-0.28890455930879017,2,0.73883056640625,14,16,100000,22944
-0.2887029288702929,0,-0.46136474609375,14,16,100000,22944
-0.2887029288702929,1,0.13873291015625,14,16,100000,22944
-0.2887029288702929,2,0.73870849609375,14,16,100000,22944
-0.2803347280334728,0,-0.46502685546875,14,16,100000,22944
-0.2803347280334728,1,0.13494873046875,14,16,100000,22944
-0.2803347280334728,2,0.73492431640625,14,16,100000,22944
-0.27902259465398527,0,-0.46563720703125,14,16,100000,22944
-0.27902259465398527,1,0.13433837890625,14,16,100000,22944
-0.27902259465398527,2,0.73431396484375,14,16,100000,22944
-0.2719665271966528,0,-0.46881103515625,14,16,100000,22944
-0.2719665271966528,1,0.13116455078125,14,16,100000,22944
-0.2719665271966528,2,0.73114013671875,14,16,100000,22944
-0.2712625280118477,0,-0.46917724609375,14,16,100000,22944
-0.2712625280118477,1,0.13092041015625,14,16,100000,22944
-0.2712625280118477,2,0.73089599609375,14,16,100000,22944
-0.2645012199880079,0,-0.47222900390625,14,16,100000,22944
-0.2645012199880079,1,0.12786865234375,14,16,100000,22944
-0.2645012199880079,2,0.72784423828125,14,16,100000,22944
-0.2635983263598327,0,-0.47259521484375,14,16,100000,22944
-0.2635983263598327,1,0.12738037109375,14,16,100000,22944
-0.2635983263598327,2,0.72735595703125,14,16,100000,22944
-0.2552301255230126,0,-0.47637939453125,14,16,100000,22944
-0.2552301255230126,1,0.12359619140625,14,16,100000,22944
-0.2552301255230126,2,0.72357177734375,14,16,100000,22944
-0.255088561626443,0,-0.47650146484375,14,16,100000,22944
-0.255088561626443,1,0.12347412109375,14,16,100000,22944
-0.255088561626443,2,0.72357177734375,14,16,100000,22944
-0.2468908007364471,0,-0.48016357421875,14,16,100000,22944
-0.2468908007364471,1,0.11981201171875,14,16,100000,22944
-0.2468908007364471,2,0.71978759765625,14,16,100000,22944
-0.2468619246861925,0,-0.48028564453125,14,16,100000,22944
-0.2468619246861925,1,0.11981201171875,14,16,100000,22944
-0.2468619246861925,2,0.71978759765625,14,16,100000,22944
-0.2384937238493724,0,-0.48406982421875,14,16,100000,22944
-0.2384937238493724,1,0.11590576171875,14,16,100000,22944
-0.2384937238493724,2,0.71588134765625,14,16,100000,22944
-0.2380363653307326,0,-0.48431396484375,14,16,100000,22944
-0.2380363653307326,1,0.11566162109375,14,16,100000,22944
-0.2380363653307326,2,0.71575927734375,14,16,100000,22944
-0.23027310324857517,0,-0.48785400390625,14,16,100000,22944
-0.23027310324857517,1,0.11212158203125,14,16,100000,22944
-0.23027310324857517,2,0.71209716796875,14,16,100000,22944
-0.2301255230125524,0,-0.48797607421875,14,16,100000,22944
-0.2301255230125524,1,0.11212158203125,14,16,100000,22944
-0.2301255230125524,2,0.71209716796875,14,16,100000,22944
-0.22208744298083571,0,-0.49163818359375,14,16,100000,22944
-0.22208744298083571,1,0.10833740234375,14,16,100000,22944
-0.22208744298083571,2,0.70831298828125,14,16,100000,22944
-0.2217573221757323,0,-0.49176025390625,14,16,100000,22944
-0.2217573221757323,1,0.10821533203125,14,16,100000,22944
-0.2217573221757323,2,0.70819091796875,14,16,100000,22944
-0.21344000109738726,0,-0.49566650390625,14,16,100000,22944
-0.21344000109738726,1,0.10430908203125,14,16,100000,22944
-0.21344000109738726,2,0.70428466796875,14,16,100000,22944
-0.2133891213389122,0,-0.49566650390625,14,16,100000,22944
-0.2133891213389122,1,0.10430908203125,14,16,100000,22944
-0.2133891213389122,2,0.70428466796875,14,16,100000,22944
-0.20502092050209209,0,-0.49969482421875,14,16,100000,22944
-0.20502092050209209,1,0.10040283203125,14,16,100000,22944
-0.20502092050209209,2,0.70037841796875,14,16,100000,22944
-0.20453320518117804,0,-0.49981689453125,14,16,100000,22944
-0.20453320518117804,1,0.10015869140625,14,16,100000,22944
-0.20453320518117804,2,0.70013427734375,14,16,100000,22944
-0.1966527196652721,0,-0.50360107421875,14,16,100000,22944
-0.1966527196652721,1,0.09637451171875,14,16,100000,22944
-0.1966527196652721,2,0.69647216796875,14,16,100000,22944
-0.19600732260223847,0,-0.50384521484375,14,16,100000,22944
-0.19600732260223847,1,0.09613037109375,14,16,100000,22944
-0.19600732260223847,2,0.69610595703125,14,16,100000,22944
-0.18874685257322252,0,-0.50726318359375,14,16,100000,22944
-0.18874685257322252,1,0.09271240234375,14,16,100000,22944
-0.18874685257322252,2,0.69268798828125,14,16,100000,22944
-0.18828451882845199,0,-0.50750732421875,14,16,100000,22944
-0.18828451882845199,1,0.09246826171875,14,16,100000,22944
-0.18828451882845199,2,0.69244384765625,14,16,100000,22944
-0.17991631799163188,0,-0.51153564453125,14,16,100000,22944
-0.17991631799163188,1,0.08843994140625,14,16,100000,22944
-0.17991631799163188,2,0.68853759765625,14,16,100000,22944
-0.17976927511074398,0,-0.51153564453125,14,16,100000,22944
-0.17976927511074398,1,0.08843994140625,14,16,100000,22944
-0.17976927511074398,2,0.68841552734375,14,16,100000,22944
-0.17157501825846888,0,-0.51544189453125,14,16,100000,22944
-0.17157501825846888,1,0.08453369140625,14,16,100000,22944
-0.17157501825846888,2,0.68450927734375,14,16,100000,22944
-0.17154811715481177,0,-0.51556396484375,14,16,100000,22944
-0.17154811715481177,1,0.08453369140625,14,16,100000,22944
-0.17154811715481177,2,0.68450927734375,14,16,100000,22944
-0.16321952916543203,0,-0.51947021484375,14,16,100000,22944
-0.16321952916543203,1,0.08050537109375,14,16,100000,22944
-0.16321952916543203,2,0.68048095703125,14,16,100000,22944
-0.16317991631799167,0,-0.51947021484375,14,16,100000,22944
-0.16317991631799167,1,0.08050537109375,14,16,100000,22944
-0.16317991631799167,2,0.68048095703125,14,16,100000,22944
-0.15481171548117167,0,-0.52349853515625,14,16,100000,22944
-0.15481171548117167,1,0.07647705078125,14,16,100000,22944
-0.15481171548117167,2,0.67645263671875,14,16,100000,22944
-0.15418607829112574,0,-0.52386474609375,14,16,100000,22944
-0.15418607829112574,1,0.07611083984375,14,16,100000,22944
-0.15418607829112574,2,0.67620849609375,14,16,100000,22944
-0.14644351464435157,0,-0.52764892578125,14,16,100000,22944
-0.14644351464435157,1,0.07244873046875,14,16,100000,22944
-0.14644351464435157,2,0.67242431640625,14,16,100000,22944
-0.14514223730620765,0,-0.52825927734375,14,16,100000,22944
-0.14514223730620765,1,0.07183837890625,14,16,100000,22944
-0.14514223730620765,2,0.67181396484375,14,16,100000,22944
-0.13872303423363608,0,-0.53131103515625,14,16,100000,22944
-0.13872303423363608,1,0.06866455078125,14,16,100000,22944
-0.13872303423363608,2,0.66864013671875,14,16,100000,22944
-0.13807531380753146,0,-0.53167724609375,14,16,100000,22944
-0.13807531380753146,1,0.06829833984375,14,16,100000,22944
-0.13807531380753146,2,0.66839599609375,14,16,100000,22944
-0.12970711297071136,0,-0.53570556640625,14,16,100000,22944
-0.12970711297071136,1,0.06427001953125,14,16,100000,22944
-0.12970711297071136,2,0.66424560546875,14,16,100000,22944
-0.12939527528889821,0,-0.53582763671875,14,16,100000,22944
-0.12939527528889821,1,0.06414794921875,14,16,100000,22944
-0.12939527528889821,2,0.66412353515625,14,16,100000,22944
-0.12221318866862403,0,-0.53936767578125,14,16,100000,22944
-0.12221318866862403,1,0.06060791015625,14,16,100000,22944
-0.12221318866862403,2,0.66058349609375,14,16,100000,22944
-0.12133891213389125,0,-0.53985595703125,14,16,100000,22944
-0.12133891213389125,1,0.06024169921875,14,16,100000,22944
-0.12133891213389125,2,0.66021728515625,14,16,100000,22944
-0.11297071129707126,0,-0.54388427734375,14,16,100000,22944
-0.11297071129707126,1,0.05609130859375,14,16,100000,22944
-0.11297071129707126,2,0.65606689453125,14,16,100000,22944
-0.11274391776944147,0,-0.54400634765625,14,16,100000,22944
-0.11274391776944147,1,0.05596923828125,14,16,100000,22944
-0.11274391776944147,2,0.65594482421875,14,16,100000,22944
-0.10460251046025115,0,-0.54803466796875,14,16,100000,22944
-0.10460251046025115,1,0.05194091796875,14,16,100000,22944
-0.10460251046025115,2,0.65203857421875,14,16,100000,22944
-0.1042471010974794,0,-0.54815673828125,14,16,100000,22944
-0.1042471010974794,1,0.05181884765625,14,16,100000,22944
-0.1042471010974794,2,0.65179443359375,14,16,100000,22944
-0.09623430962343105,0,-0.55206298828125,14,16,100000,22944
-0.09623430962343105,1,0.04791259765625,14,16,100000,22944
-0.09623430962343105,2,0.64788818359375,14,16,100000,22944
-0.09585054480759489,0,-0.55230712890625,14,16,100000,22944
-0.09585054480759489,1,0.04766845703125,14,16,100000,22944
-0.09585054480759489,2,0.64764404296875,14,16,100000,22944
-0.08883912822811349,0,-0.55572509765625,14,16,100000,22944
-0.08883912822811349,1,0.04425048828125,14,16,100000,22944
-0.08883912822811349,2,0.64422607421875,14,16,100000,22944
-0.08786610878661094,0,-0.55621337890625,14,16,100000,22944
-0.08786610878661094,1,0.04376220703125,14,16,100000,22944
-0.08786610878661094,2,0.64373779296875,14,16,100000,22944
-0.07962550676050116,0,-0.56036376953125,14,16,100000,22944
-0.07962550676050116,1,0.03973388671875,14,16,100000,22944
-0.07962550676050116,2,0.63970947265625,14,16,100000,22944
-0.07949790794979084,0,-0.56036376953125,14,16,100000,22944
-0.07949790794979084,1,0.03961181640625,14,16,100000,22944
-0.07949790794979084,2,0.63958740234375,14,16,100000,22944
-0.07182393858020528,0,-0.56414794921875,14,16,100000,22944
-0.07182393858020528,1,0.03582763671875,14,16,100000,22944
-0.07182393858020528,2,0.63580322265625,14,16,100000,22944
-0.07112970711297084,0,-0.56451416015625,14,16,100000,22944
-0.07112970711297084,1,0.03546142578125,14,16,100000,22944
-0.07112970711297084,2,0.63543701171875,14,16,100000,22944
-0.06307258403323404,0,-0.56854248046875,14,16,100000,22944
-0.06307258403323404,1,0.03143310546875,14,16,100000,22944
-0.06307258403323404,2,0.63153076171875,14,16,100000,22944
-0.06276150627615074,0,-0.56866455078125,14,16,100000,22944
-0.06276150627615074,1,0.03131103515625,14,16,100000,22944
-0.06276150627615074,2,0.63128662109375,14,16,100000,22944
-0.05439330543933063,0,-0.57281494140625,14,16,100000,22944
-0.05439330543933063,1,0.02716064453125,14,16,100000,22944
-0.05439330543933063,2,0.62713623046875,14,16,100000,22944
-0.05383727809508518,0,-0.57318115234375,14,16,100000,22944
-0.05383727809508518,1,0.02691650390625,14,16,100000,22944
-0.05383727809508518,2,0.62689208984375,14,16,100000,22944
-0.046025104602510525,0,-0.57696533203125,14,16,100000,22944
-0.046025104602510525,1,0.02301025390625,14,16,100000,22944
-0.046025104602510525,2,0.62298583984375,14,16,100000,22944
-0.045471197649262426,0,-0.57733154296875,14,16,100000,22944
-0.045471197649262426,1,0.02276611328125,14,16,100000,22944
-0.045471197649262426,2,0.62274169921875,14,16,100000,22944
-0.03773440864267012,0,-0.58111572265625,14,16,100000,22944
-0.03773440864267012,1,0.01885986328125,14,16,100000,22944
-0.03773440864267012,2,0.61883544921875,14,16,100000,22944
-0.03765690376569042,0,-0.58123779296875,14,16,100000,22944
-0.03765690376569042,1,0.01885986328125,14,16,100000,22944
-0.03765690376569042,2,0.61883544921875,14,16,100000,22944
-0.029288702928870425,0,-0.58538818359375,14,16,100000,22944
-0.029288702928870425,1,0.01458740234375,14,16,100000,22944
-0.029288702928870425,2,0.61468505859375,14,16,100000,22944
-0.028873181896490446,0,-0.58551025390625,14,16,100000,22944
-0.028873181896490446,1,0.01446533203125,14,16,100000,22944
-0.028873181896490446,2,0.61444091796875,14,16,100000,22944
-0.02092050209205032,0,-0.58953857421875,14,16,100000,22944
-0.02092050209205032,1,0.01043701171875,14,16,100000,22944
-0.02092050209205032,2,0.61041259765625,14,16,100000,22944
-0.020078077086376975,0,-0.58990478515625,14,16,100000,22944
-0.020078077086376975,1,0.01007080078125,14,16,100000,22944
-0.020078077086376975,2,0.61004638671875,14,16,100000,22944
-0.012552301255230214,0,-0.59368896484375,14,16,100000,22944
-0.012552301255230214,1,0.00628662109375,14,16,100000,22944
-0.012552301255230214,2,0.60626220703125,14,16,100000,22944
-0.01228221048503573,0,-0.59381103515625,14,16,100000,22944
-0.01228221048503573,1,0.00616455078125,14,16,100000,22944
-0.01228221048503573,2,0.60614013671875,14,16,100000,22944
-0.004229066643322352,0,-0.59783935546875,14,16,100000,22944
-0.004229066643322352,1,0.00213623046875,14,16,100000,22944
-0.004229066643322352,2,0.60211181640625,14,16,100000,22944
-0.004184100418410108,0,-0.59796142578125,14,16,100000,22944
-0.004184100418410108,1,0.00213623046875,14,16,100000,22944
-0.004184100418410108,2,0.60211181640625,14,16,100000,22944
0.004184100418409997,0,-0.60211181640625,14,16,100000,22944
0.004184100418409997,1,-0.00213623046875,14,16,100000,22944
0.004184100418409997,2,0.59796142578125,14,16,100000,22944
0.0050771819012360745,0,-0.60247802734375,14,16,100000,22944
0.0050771819012360745,1,-0.00250244140625,14,16,100000,22944
0.0050771819012360745,2,0.59747314453125,14,16,100000,22944
0.012552301255229992,0,-0.60626220703125,14,16,100000,22944
0.012552301255229992,1,-0.00628662109375,14,16,100000,22944
0.012552301255229992,2,0.59368896484375,14,16,100000,22944
0.013001615438971227,0,-0.60650634765625,14,16,100000,22944
0.013001615438971227,1,-0.00653076171875,14,16,100000,22944
0.013001615438971227,2,0.59344482421875,14,16,100000,22944
0.020379548626326755,0,-0.61016845703125,14,16,100000,22944
0.020379548626326755,1,-0.01019287109375,14,16,100000,22944
0.020379548626326755,2,0.58978271484375,14,16,100000,22944
0.02092050209205021,0,-0.61041259765625,14,16,100000,22944
0.02092050209205021,1,-0.01043701171875,14,16,100000,22944
0.02092050209205021,2,0.58953857421875,14,16,100000,22944
0.028471693810590594,0,-0.61419677734375,14,16,100000,22944
0.028471693810590594,1,-0.01422119140625,14,16,100000,22944
0.028471693810590594,2,0.58575439453125,14,16,100000,22944
0.029288702928870203,0,-0.61468505859375,14,16,100000,22944
0.029288702928870203,1,-0.01458740234375,14,16,100000,22944
0.029288702928870203,2,0.58538818359375,14,16,100000,22944
0.0376569037656902,0,-0.61883544921875,14,16,100000,22944
0.0376569037656902,1,-0.01885986328125,14,16,100000,22944
0.0376569037656902,2,0.58123779296875,14,16,100000,22944
0.037981189071678925,0,-0.61895751953125,14,16,100000,22944
0.037981189071678925,1,-0.01898193359375,14,16,100000,22944
0.037981189071678925,2,0.58099365234375,14,16,100000,22944
0.04582399556354184,0,-0.62286376953125,14,16,100000,22944
0.04582399556354184,1,-0.02288818359375,14,16,100000,22944
0.04582399556354184,2,0.57708740234375,14,16,100000,22944
0.046025104602510414,0,-0.62298583984375,14,16,100000,22944
0.046025104602510414,1,-0.02301025390625,14,16,100000,22944
0.046025104602510414,2,0.57696533203125,14,16,100000,22944
0.05439330543933041,0,-0.62713623046875,14,16,100000,22944
0.05439330543933041,1,-0.02716064453125,14,16,100000,22944
0.05439330543933041,2,0.57281494140625,14,16,100000,22944
0.05484595127372253,0,-0.62738037109375,14,16,100000,22944
0.05484595127372253,1,-0.02740478515625,14,16,100000,22944
0.05484595127372253,2,0.57257080078125,14,16,100000,22944
0.06220407531641988,0,-0.63104248046875,14,16,100000,22944
0.06220407531641988,1,-0.03106689453125,14,16,100000,22944
0.06220407531641988,2,0.56890869140625,14,16,100000,22944
0.06276150627615062,0,-0.63128662109375,14,16,100000,22944
0.06276150627615062,1,-0.03131103515625,14,16,100000,22944
0.06276150627615062,2,0.56866455078125,14,16,100000,22944
0.07004433475940905,0,-0.63494873046875,14,16,100000,22944
0.07004433475940905,1,-0.03497314453125,14,16,100000,22944
0.07004433475940905,2,0.56512451171875,14,16,100000,22944
0.07112970711297062,0,-0.63543701171875,14,16,100000,22944
0.07112970711297062,1,-0.03546142578125,14,16,100000,22944
0.07112970711297062,2,0.56451416015625,14,16,100000,22944
0.0792516649407338,0,-0.63946533203125,14,16,100000,22944
0.0792516649407338,1,-0.03948974609375,14,16,100000,22944
0.0792516649407338,2,0.56048583984375,14,16,100000,22944
0.07949790794979061,0,-0.63958740234375,14,16,100000,22944
0.07949790794979061,1,-0.03961181640625,14,16,100000,22944
0.07949790794979061,2,0.56036376953125,14,16,100000,22944
0.08786610878661083,0,-0.64373779296875,14,16,100000,22944
0.08786610878661083,1,-0.04376220703125,14,16,100000,22944
0.08786610878661083,2,0.55621337890625,14,16,100000,22944
0.08787483148742932,0,-0.64373779296875,14,16,100000,22944
0.08787483148742932,1,-0.04376220703125,14,16,100000,22944
0.08787483148742932,2,0.55621337890625,14,16,100000,22944
0.09593526451827934,0,-0.64776611328125,14,16,100000,22944
0.09593526451827934,1,-0.04779052734375,14,16,100000,22944
0.09593526451827934,2,0.55230712890625,14,16,100000,22944
0.09623430962343082,0,-0.64788818359375,14,16,100000,22944
0.09623430962343082,1,-0.04791259765625,14,16,100000,22944
0.09623430962343082,2,0.55206298828125,14,16,100000,22944
0.10460251046025104,0,-0.65203857421875,14,16,100000,22944
0.10460251046025104,1,-0.05194091796875,14,16,100000,22944
0.10460251046025104,2,0.54803466796875,14,16,100000,22944
0.1049601530445583,0,-0.65216064453125,14,16,100000,22944
0.1049601530445583,1,-0.05218505859375,14,16,100000,22944
0.1049601530445583,2,0.54779052734375,14,16,100000,22944
0.11297071129707104,0,-0.65606689453125,14,16,100000,22944
0.11297071129707104,1,-0.05609130859375,14,16,100000,22944
0.11297071129707104,2,0.54388427734375,14,16,100000,22944
0.11298490254233896,0,-0.65606689453125,14,16,100000,22944
0.11298490254233896,1,-0.05609130859375,14,16,100000,22944
0.11298490254233896,2,0.54388427734375,14,16,100000,22944
0.12133891213389103,0,-0.66021728515625,14,16,100000,22944
0.12133891213389103,1,-0.06024169921875,14,16,100000,22944
0.12133891213389103,2,0.53985595703125,14,16,100000,22944
0.12288400823344756,0,-0.66094970703125,14,16,100000,22944
0.12288400823344756,1,-0.06097412109375,14,16,100000,22944
0.12288400823344756,2,0.53900146484375,14,16,100000,22944
0.1288299963554072,0,-0.66387939453125,14,16,100000,22944
0.1288299963554072,1,-0.06390380859375,14,16,100000,22944
0.1288299963554072,2,0.53619384765625,14,16,100000,22944
0.12970711297071125,0,-0.66424560546875,14,16,100000,22944
0.12970711297071125,1,-0.06427001953125,14,16,100000,22944
0.12970711297071125,2,0.53570556640625,14,16,100000,22944
0.13807531380753124,0,-0.66839599609375,14,16,100000,22944
0.13807531380753124,1,-0.06829833984375,14,16,100000,22944
0.13807531380753124,2,0.53167724609375,14,16,100000,22944
0.13848308887628452,0,-0.66851806640625,14,16,100000,22944
0.13848308887628452,1,-0.06854248046875,14,16,100000,22944
0.13848308887628452,2,0.53143310546875,14,16,100000,22944
0.14644351464435146,0,-0.67242431640625,14,16,100000,22944
0.14644351464435146,1,-0.07244873046875,14,16,100000,22944
0.14644351464435146,2,0.52764892578125,14,16,100000,22944
0.14806917771038902,0,-0.67315673828125,14,16,100000,22944
0.14806917771038902,1,-0.07318115234375,14,16,100000,22944
0.14806917771038902,2,0.52679443359375,14,16,100000,22944
0.15481171548117145,0,-0.67645263671875,14,16,100000,22944
0.15481171548117145,1,-0.07647705078125,14,16,100000,22944
0.15481171548117145,2,0.52349853515625,14,16,100000,22944
0.15576136311758684,0,-0.67694091796875,14,16,100000,22944
0.15576136311758684,1,-0.07696533203125,14,16,100000,22944
0.15576136311758684,2,0.52313232421875,14,16,100000,22944
0.1630258118363098,0,-0.68035888671875,14,16,100000,22944
0.1630258118363098,1,-0.08038330078125,14,16,100000,22944
0.1630258118363098,2,0.51959228515625,14,16,100000,22944
0.16317991631799145,0,-0.68048095703125,14,16,100000,22944
0.16317991631799145,1,-0.08050537109375,14,16,100000,22944
0.16317991631799145,2,0.51947021484375,14,16,100000,22944
0.17154811715481166,0,-0.68450927734375,14,16,100000,22944
0.17154811715481166,1,-0.08453369140625,14,16,100000,22944
0.17154811715481166,2,0.51556396484375,14,16,100000,22944
0.1716577354672469,0,-0.68450927734375,14,16,100000,22944
0.1716577354672469,1,-0.08453369140625,14,16,100000,22944
0.1716577354672469,2,0.51544189453125,14,16,100000,22944
0.17991631799163166,0,-0.68853759765625,14,16,100000,22944
0.17991631799163166,1,-0.08843994140625,14,16,100000,22944
0.17991631799163166,2,0.51153564453125,14,16,100000,22944
0.18037481254929108,0,-0.68865966796875,14,16,100000,22944
0.18037481254929108,1,-0.08868408203125,14,16,100000,22944
0.18037481254929108,2,0.51129150390625,14,16,100000,22944
0.18828451882845187,0,-0.69244384765625,14,16,100000,22944
0.18828451882845187,1,-0.09246826171875,14,16,100000,22944
0.18828451882845187,2,0.50750732421875,14,16,100000,22944
0.188378798409919,0,-0.69244384765625,14,16,100000,22944
0.188378798409919,1,-0.09246826171875,14,16,100000,22944
0.188378798409919,2,0.50750732421875,14,16,100000,22944
0.19596716761507724,0,-0.69610595703125,14,16,100000,22944
0.19596716761507724,1,-0.09613037109375,14,16,100000,22944
0.19596716761507724,2,0.50396728515625,14,16,100000,22944
0.19665271966527187,0,-0.69647216796875,14,16,100000,22944
0.19665271966527187,1,-0.09637451171875,14,16,100000,22944
0.19665271966527187,2,0.50360107421875,14,16,100000,22944
0.20477704351559084,0,-0.70025634765625,14,16,100000,22944
0.20477704351559084,1,-0.10028076171875,14,16,100000,22944
0.20477704351559084,2,0.49981689453125,14,16,100000,22944
0.20502092050209186,0,-0.70037841796875,14,16,100000,22944
0.20502092050209186,1,-0.10040283203125,14,16,100000,22944
0.20502092050209186,2,0.49969482421875,14,16,100000,22944
0.21338912133891208,0,-0.70428466796875,14,16,100000,22944
0.21338912133891208,1,-0.10430908203125,14,16,100000,22944
0.21338912133891208,2,0.49566650390625,14,16,100000,22944
0.21487039389156057,0,-0.70501708984375,14,16,100000,22944
0.21487039389156057,1,-0.10491943359375,14,16,100000,22944
0.21487039389156057,2,0.49505615234375,14,16,100000,22944
0.22118336848247516,0,-0.70794677734375,14,16,100000,22944
0.22118336848247516,1,-0.10797119140625,14,16,100000,22944
0.22118336848247516,2,0.49212646484375,14,16,100000,22944
0.22175732217573207,0,-0.70819091796875,14,16,100000,22944
0.22175732217573207,1,-0.10821533203125,14,16,100000,22944
0.22175732217573207,2,0.49176025390625,14,16,100000,22944
0.22980164374181697,0,-0.71197509765625,14,16,100000,22944
0.22980164374181697,1,-0.11187744140625,14,16,100000,22944
0.22980164374181697,2,0.48809814453125,14,16,100000,22944
0.2301255230125523,0,-0.71209716796875,14,16,100000,22944
0.2301255230125523,1,-0.11212158203125,14,16,100000,22944
0.2301255230125523,2,0.48797607421875,14,16,100000,22944
0.23849372384937229,0,-0.71588134765625,14,16,100000,22944
0.23849372384937229,1,-0.11590576171875,14,16,100000,22944
0.23849372384937229,2,0.48406982421875,14,16,100000,22944
0.23893655315326806,0,-0.71612548828125,14,16,100000,22944
0.23893655315326806,1,-0.11614990234375,14,16,100000,22944
0.23893655315326806,2,0.48382568359375,14,16,100000,22944
0.24686192468619228,0,-0.71978759765625,14,16,100000,22944
0.24686192468619228,1,-0.11981201171875,14,16,100000,22944
0.24686192468619228,2,0.48028564453125,14,16,100000,22944
0.24732781259249123,0,-0.72003173828125,14,16,100000,22944
0.24732781259249123,1,-0.11993408203125,14,16,100000,22944
0.24732781259249123,2,0.48004150390625,14,16,100000,22944
0.2552301255230125,0,-0.72357177734375,14,16,100000,22944
0.2552301255230125,1,-0.12359619140625,14,16,100000,22944
0.2552301255230125,2,0.47637939453125,14,16,100000,22944
0.2560887708990664,0,-0.72393798828125,14,16,100000,22944
0.2560887708990664,1,-0.12396240234375,14,16,100000,22944
0.2560887708990664,2,0.47601318359375,14,16,100000,22944
0.2635983263598325,0,-0.72735595703125,14,16,100000,22944
0.2635983263598325,1,-0.12738037109375,14,16,100000,22944
0.2635983263598325,2,0.47259521484375,14,16,100000,22944
0.26381019513655934,0,-0.72747802734375,14,16,100000,22944
0.26381019513655934,1,-0.12750244140625,14,16,100000,22944
0.26381019513655934,2,0.47247314453125,14,16,100000,22944
0.2711425576803262,0,-0.73077392578125,14,16,100000,22944
0.2711425576803262,1,-0.13079833984375,14,16,100000,22944
0.2711425576803262,2,0.46917724609375,14,16,100000,22944
0.2719665271966527,0,-0.73114013671875,14,16,100000,22944
0.2719665271966527,1,-0.13116455078125,14,16,100000,22944
0.2719665271966527,2,0.46881103515625,14,16,100000,22944
0.28007621112338393,0,-0.73480224609375,14,16,100000,22944
0.28007621112338393,1,-0.13482666015625,14,16,100000,22944
0.28007621112338393,2,0.46514892578125,14,16,100000,22944
0.2803347280334727,0,-0.73492431640625,14,16,100000,22944
0.2803347280334727,1,-0.13494873046875,14,16,100000,22944
0.2803347280334727,2,0.46502685546875,14,16,100000,22944
0.2887029288702927,0,-0.73870849609375,14,16,100000,22944
