x,z,method
-0.23374010625826758,0.18465123207666784,active boundary sampling
0.751891578443465,-1.0,active boundary sampling
-0.14397606562357845,-0.44906448865386267,active boundary sampling
-0.5926308542548469,0.9710416376800663,active boundary sampling
0.9410759936482174,-1.0,active boundary sampling
-0.9481010842480997,1.0,active boundary sampling
0.23211569552036004,0.3388094905933823,active boundary sampling
-0.4304124607251827,0.8530924741004369,active boundary sampling
0.6579469919069132,-1.0,active boundary sampling
0.9862277078722839,-0.5353425722640979,active boundary sampling
-0.5879316606069083,0.4391972810129472,active boundary sampling
-0.9326297788244551,0.5734616666000365,active boundary sampling
0.8700093861474061,0.04967716373468524,active boundary sampling
-0.3685240424944931,0.2660584277927211,active boundary sampling
0.3540648069247472,-0.8538057612117395,active boundary sampling
0.7755014853007973,0.09659636171354867,active boundary sampling
0.6241161076061725,-0.4295814794750188,active boundary sampling
-0.9257402972090063,0.023990581218967244,active boundary sampling
-0.873525222764838,1.0,active boundary sampling
0.0558833018891387,-0.06653780597165426,active boundary sampling
-0.5941654797527833,0.9819501990928509,active boundary sampling
-0.9241655879395705,1.0,active boundary sampling
-0.7197584449760028,0.517825424093478,active boundary sampling
0.9163748274419183,-0.5165992482172836,active boundary sampling
-0.8733927792114682,0.009241969752636268,active boundary sampling
0.8658002963637645,-0.5068431953709972,active boundary sampling
0.5038953324210715,-0.955239461130461,active boundary sampling
-0.3383409243301392,0.2626776301401837,active boundary sampling
0.6397019373181174,-0.44488305618647905,active boundary sampling
-0.744794024858396,1.0,active boundary sampling
-0.37791626073453033,0.2999703830874142,active boundary sampling
-0.13940135943122578,0.09070889003698973,active boundary sampling
0.7589500972812353,0.08247078628018524,active boundary sampling
0.1679573944594266,0.3571235132429425,active boundary sampling
0.06145304374238636,-0.0739147762217163,active boundary sampling
-0.6666260457330166,-0.0874570178460947,active boundary sampling
0.8987763251228058,-1.0,active boundary sampling
0.2612646297411454,-0.2314064025107514,active boundary sampling
-0.7638545269464028,1.0,active boundary sampling
0.2945291980194682,-0.7922596797593443,active boundary sampling
-0.67451464554276,1.0,active boundary sampling
-0.0807660362267919,0.035606389034141296,active boundary sampling
0.4188635157323892,-0.3296556622468165,active boundary sampling
-0.9060802520527291,-0.00027330136611609934,active boundary sampling
0.4045359609376509,0.23711536637033503,active boundary sampling
0.6177659339229638,0.12993380619693978,active boundary sampling
0.46931887125325034,0.22076091149385135,active boundary sampling
0.8752354505894231,-0.5109545732262101,active boundary sampling
0.9610239922858339,-0.5716941761241527,active boundary sampling
0.21185089060302986,-0.7182199915736568,active boundary sampling
-0.7914400843671843,-0.04235243340520896,active boundary sampling
0.5352496066546704,0.171403543288995,active boundary sampling
-0.49712987444285606,0.3670951467278394,active boundary sampling
-0.3860544960070298,-0.24118548269066453,active boundary sampling
0.35105197879239114,-0.8365476823743977,active boundary sampling
0.38386726153206063,-0.8770730679440798,active boundary sampling
0.7542576095304261,-1.0,active boundary sampling
0.743644312925045,0.07460342067472785,active boundary sampling
-0.0756517342430938,0.5771659306108226,active boundary sampling
-0.49605299382306667,0.9423060845614405,active boundary sampling
-0.6318224890622084,0.45064730284441373,active boundary sampling
0.6272939862900389,-0.9749196256976227,active boundary sampling
-0.5613918211795399,0.4168521907118187,active boundary sampling
0.09251356127747301,-0.6453317008650205,active boundary sampling
-0.836930282793307,-0.04935715001721745,active boundary sampling
-0.8348263305023123,-0.052910361275436565,active boundary sampling
-0.8287937627773194,1.0,active boundary sampling
0.4048278198718964,0.25323848616734795,active boundary sampling
0.9349912801569316,0.033145990786428034,active boundary sampling
-0.5581638776178519,0.4053540096067693,active boundary sampling
-0.5358281555789555,-0.1532707761338163,active boundary sampling
0.9143383527672104,0.043116165651705805,active boundary sampling
-0.1082171848171869,0.5905935286948694,active boundary sampling
0.04076426025090352,-0.06986898518631421,active boundary sampling
0.15539768707130208,-0.15866137448043713,active boundary sampling
0.7953354490618845,0.07071918615624645,active boundary sampling
-0.49195689756583905,0.34991312544141373,active boundary sampling
0.24405713471279666,-0.22852067343788482,active boundary sampling
-0.6172802904300152,1.0,active boundary sampling
-0.745244411443279,1.0,active boundary sampling
-0.9726562679333275,1.0,active boundary sampling
0.6154749451278638,-1.0,active boundary sampling
0.39938528404603235,-0.3126941184309952,active boundary sampling
0.7678578152583757,0.08813439350155071,active boundary sampling
0.5586411222433982,-0.9546364264285713,active boundary sampling
0.6474703411397231,-0.44875488939249136,active boundary sampling
-0.8036844206053946,-0.06081412673472815,active boundary sampling
-0.7248763254679491,0.5002665908082359,active boundary sampling
-0.20756715088286937,-0.3929858195521343,active boundary sampling
0.21306020100967582,0.3488659191970089,active boundary sampling
0.29788507519513296,0.33292255350094757,active boundary sampling
0.5823380145020463,-0.41569033344102496,active boundary sampling
0.5857410696400471,-0.9818891461986108,active boundary sampling
0.28714462634777904,0.32226261380907795,active boundary sampling
-0.5830973476296881,0.9596789806629591,active boundary sampling
-0.2445431484119216,-0.3558633565067175,active boundary sampling
-0.14268759481898852,0.1282684005594437,active boundary sampling
-0.27917464556397475,0.7466053019607225,active boundary sampling
0.056474312098341084,-0.6128419393055792,active boundary sampling
-0.058523763383283134,-0.5431336797487989,active boundary sampling
-0.6034485001189995,0.4078575935772936,active boundary sampling
-0.9110948431253976,0.5911757322154341,active boundary sampling
-0.5894034102067263,1.0,active boundary sampling
-0.36208354757914996,0.2678803510101187,active boundary sampling
-0.9766405292906093,1.0,active boundary sampling
0.5293566465574684,-0.9417779657997295,active boundary sampling
0.29322548512127034,-0.24819725906203308,active boundary sampling
0.9017411568595628,0.06530889232297393,active boundary sampling
-0.45140834264087815,-0.19729027141568825,active boundary sampling
-0.30262554437383327,0.7477261020918743,active boundary sampling
0.29631601531963003,-0.7764084130408323,active boundary sampling
0.8395465758452474,-0.5103220051682151,active boundary sampling
-0.7977062983694672,1.0,active boundary sampling
-0.8632988795107888,1.0,active boundary sampling
0.3492907765525193,0.23472429791224553,active boundary sampling
0.8616846378288447,-1.0,active boundary sampling
0.5861260260116281,0.17545281606419053,active boundary sampling
-0.48037457595544586,0.9306832299681665,active boundary sampling
-0.11522500640350919,0.6147241864195092,active boundary sampling
-0.02663347630469448,0.5229124167957524,active boundary sampling
-0.2612446954293395,0.7200699217793106,active boundary sampling
0.8771331930959947,-1.0,active boundary sampling
-0.4421587382661556,0.31892678630796467,active boundary sampling
0.2080417084903543,-0.18912258438910076,active boundary sampling
0.8140779820024797,-0.5173831414224136,active boundary sampling
-0.9104580143937724,1.0,active boundary sampling
-0.8836713343749496,1.0,active boundary sampling
-0.2589821422819132,-0.35522668446310485,active boundary sampling
0.20705526229360904,-0.173307772999199,active boundary sampling
-0.6108532146558694,0.9852469387457271,active boundary sampling
0.02486449976154015,-0.06383815679411335,active boundary sampling
0.11463534482844384,-0.6672916122243737,active boundary sampling
-0.05459574936191269,0.02186842491602426,active boundary sampling
-0.052990696541662,0.5606137283361593,active boundary sampling
0.3315364571411812,0.2829845240555749,active boundary sampling
-0.777869069080666,1.0,active boundary sampling
-0.8338338603623869,1.0,active boundary sampling
-0.1692845253041526,0.6307273735558543,active boundary sampling
-0.007641924986124815,0.5343620726680468,active boundary sampling
0.48697706580137146,-0.39988379686713826,active boundary sampling
-0.9544379853835583,-0.03091306952274602,active boundary sampling
-0.5506453299037033,-0.16992315525049384,active boundary sampling
0.4611273082712555,-0.3500805524754233,active boundary sampling
0.52047733263959,0.1789236788460546,active boundary sampling
-0.9641031524677188,1.0,active boundary sampling
0.29874285220795604,-0.8238297452289058,active boundary sampling
0.8568856975195089,-1.0,active boundary sampling
0.7751282779648476,-1.0,active boundary sampling
-0.2796500363833021,0.7659156254490289,active boundary sampling
0.23773531202981446,0.33304433451675386,active boundary sampling
0.908425641109821,0.03887240081001413,active boundary sampling
0.19337633441677915,-0.18282079276847182,active boundary sampling
0.24487817728778638,0.3418228532729468,active boundary sampling
-0.7206453505321275,0.4805590200095984,active boundary sampling
0.9278763227251896,0.05496707918194687,active boundary sampling
0.2931607400838814,0.31626699913630923,active boundary sampling
0.29274655667683924,-0.23818446847738423,active boundary sampling
-0.8506422510798424,1.0,active boundary sampling
-0.23835524178099332,-0.3698382557532686,active boundary sampling
-0.26233267785375336,0.20376740085780676,active boundary sampling
0.1415410993417876,-0.6932768430634602,active boundary sampling
-0.07230526334492593,-0.48248242113911943,active boundary sampling
-0.8948118513598726,0.5553448403322528,active boundary sampling
0.37117190770932185,-0.27745622446282286,active boundary sampling
0.9571018712340733,0.07423510865075642,active boundary sampling
-0.558054578033784,0.9627848959268115,active boundary sampling
-0.5287722802875259,-0.1618220086786646,active boundary sampling
-0.7681611827949368,0.5135530080117274,active boundary sampling
-0.591472568228778,-0.14147442250886946,active boundary sampling
0.07792541360686389,-0.6537415075354042,active boundary sampling
-0.5973190986699384,0.42989104478179313,active boundary sampling
0.043491906746347064,-0.5893063364453535,active boundary sampling
0.9548356048932345,-0.5719296361909129,active boundary sampling
-0.05028617382902145,-0.48189031585297964,active boundary sampling
0.10015933339701921,0.42979998283366455,active boundary sampling
-0.17840576702672517,0.6612245682678574,active boundary sampling
0.17369363148760608,-0.18481597899212643,active boundary sampling
0.3266616042142354,0.27952577308081644,active boundary sampling
0.4795517039255348,0.19903157545768724,active boundary sampling
0.3247624389436252,-0.7978301402532003,active boundary sampling
0.5944777175065397,-1.0,active boundary sampling
-0.3708544295299372,0.8288607662785983,active boundary sampling
0.10420186133462694,-0.09259601292572883,active boundary sampling
0.4840715111154681,-0.9393845166468904,active boundary sampling
-0.7651649962893243,1.0,active boundary sampling
0.2605419639783104,-0.7708328816385968,active boundary sampling
0.3007868341537192,-0.25297897622696913,active boundary sampling
-0.8793595670676515,1.0,active boundary sampling
0.24443840537026507,-0.2247110898732206,active boundary sampling
0.9768633196225993,0.024066761393006734,active boundary sampling
0.2941806154792763,0.2919448705457337,active boundary sampling
0.4627447856085538,-0.9010881466383284,active boundary sampling
-0.8420313088419122,-0.037864490640667686,active boundary sampling
0.9323592611681537,-1.0,active boundary sampling
0.13690202394730333,0.37663162030677233,active boundary sampling
-0.7185161144671537,-0.0478690414569283,active boundary sampling
0.9127768077775051,0.04672494661086915,active boundary sampling
0.6214937767360118,-0.42095617549913933,active boundary sampling
0.9403781069134132,-1.0,active boundary sampling
0.28852879738677784,0.299659421711306,active boundary sampling
0.013006662107427847,-0.5848633064608407,active boundary sampling
-0.24929172657730514,-0.3441233276235654,active boundary sampling
0.16777968092592999,-0.6944486139806474,active boundary sampling
0.22033303216343758,-0.18352414105690226,active boundary sampling
-0.0502037782685365,0.04777258427555049,active boundary sampling
0.08935287508409684,-0.09832779246363146,active boundary sampling
0.8837225443346104,0.03473014325046902,active boundary sampling
0.251404378298161,-0.224351729751822,active boundary sampling
0.9802717004570722,-0.5505866859530149,active boundary sampling
0.7552130263841019,-0.45467530413519525,active boundary sampling
-0.44006510830002843,0.8743133642633698,active boundary sampling
0.8204928231303117,0.05233279822589036,active boundary sampling
-0.2815018440877506,-0.3502161541566535,active boundary sampling
-0.598631413325664,-0.12710058630691606,active boundary sampling
-0.86380306849827,0.5622845877221835,active boundary sampling
0.07959336535423156,0.42991288246899967,active boundary sampling
0.0769515915525032,0.4458123422508024,active boundary sampling
0.33600180093768306,0.26312442072323466,active boundary sampling
0.47675891161126427,0.19191709345150051,active boundary sampling
-0.07166851022244858,-0.47916534920309706,active boundary sampling
0.5670513779188193,-0.9644769317407456,active boundary sampling
0.05497122708679747,-0.07773848297133805,active boundary sampling
-0.3040017361419183,0.2347820895099075,active boundary sampling
-0.675574420505962,-0.07450757659067979,active boundary sampling
-0.7505042953176189,0.49660098089999216,active boundary sampling
-0.1730087149953281,0.6563854695978899,active boundary sampling
-0.9779998756021409,0.6042355052805277,active boundary sampling
-0.6992998044266316,1.0,active boundary sampling
-0.663279357504472,-0.11900998073158324,active boundary sampling
0.1575774516580526,-0.6867881848775971,active boundary sampling
0.5535327519657065,-0.9573057234456117,active boundary sampling
0.9163047059372034,-1.0,active boundary sampling
-0.7972814517833844,0.5166858644989649,active boundary sampling
-0.03748912689529349,-0.520289263002175,active boundary sampling
0.16843187444297603,0.3550444928486481,active boundary sampling
-0.23511318854615149,-0.357606849106294,active boundary sampling
-0.39845897994405743,-0.22914732555064662,active boundary sampling
0.08431318898945328,0.44829792784260525,active boundary sampling
-0.26757366688859885,-0.3457953186124369,active boundary sampling
-0.07274939592745833,0.5958505090037644,active boundary sampling
0.12123949105929199,0.4277748860061937,active boundary sampling
-0.26285796905741754,0.7236410902143242,active boundary sampling
0.33025648856222056,-0.27546883830860175,active boundary sampling
-0.6531250168218945,1.0,active boundary sampling
0.00674594546802898,-0.5535516742820205,active boundary sampling
-0.23508430085864052,0.1741518608572022,active boundary sampling
0.7787161921293673,-1.0,active boundary sampling
0.11384778568096388,0.43374720322549193,active boundary sampling
0.8477999397773177,0.05427914030726583,active boundary sampling
0.7749049199231408,-1.0,active boundary sampling
0.6364898687382718,0.13104770938548801,active boundary sampling
-0.5890916464056928,-0.13513129695202278,active boundary sampling
0.7438960445132876,-0.47220251182165274,active boundary sampling
-0.07769801479468286,0.04445047732133939,active boundary sampling
-0.41963401790309507,0.31550915416631076,active boundary sampling
0.2894855606219606,0.312218410099268,active boundary sampling
-0.7228869708955517,-0.07294368891296757,active boundary sampling
0.1783003381426589,-0.1491247667459143,active boundary sampling
0.15214184465098346,0.3977931625737328,active boundary sampling
-0.1771716832511534,-0.4105315318673053,active boundary sampling
0.9598502719027697,0.005725858059884119,active boundary sampling
0.7542206438773862,-1.0,active boundary sampling
-0.07729833250063511,-0.47547111701925504,active boundary sampling
-0.6496238362157984,-0.08862112655043516,active boundary sampling
0.27595417623912155,-0.7909960714915975,active boundary sampling
-0.29584579112089715,0.7573758039478862,active boundary sampling
-0.5599461030121011,0.3984123873677227,active boundary sampling
0.22314459237440065,-0.21194622049162495,active boundary sampling
0.12775527106996276,-0.11926753497571194,active boundary sampling
-0.31528279668964676,-0.28650794373136823,active boundary sampling
0.35088098479192964,-0.8343602340729834,active boundary sampling
0.42704177083803985,-0.36255341483453424,active boundary sampling
0.043189306189657994,-0.05853896102647847,active boundary sampling
-0.5842731702451449,-0.1336670829190435,active boundary sampling
0.22031824125342525,-0.7356743775966843,active boundary sampling
-0.9996565783957969,0.6089105341152463,active boundary sampling
0.6862011849803735,-1.0,active boundary sampling
-0.973495429468928,0.001573200566432167,active boundary sampling
-0.8817883692339572,-0.04878098103554028,active boundary sampling
0.675683744549554,0.11248605760069301,active boundary sampling
0.020015770829016066,-0.07051093899712632,active boundary sampling
0.752896399552641,0.10671601877725476,active boundary sampling
-0.8228170677111242,1.0,active boundary sampling
-0.2232531241747242,-0.3737593990576964,active boundary sampling
0.4961780973615997,0.22480081061171048,active boundary sampling
-0.3247971623586572,0.25732215532274794,active boundary sampling
-0.013321844268388672,-0.5600281180423496,active boundary sampling
-0.8065838490571999,-0.052490046250445815,active boundary sampling
0.6377551090802627,-0.9941017485213522,active boundary sampling
0.5217169584487928,0.1804948332009737,active boundary sampling
0.23061488806856612,-0.21920767725896423,active boundary sampling
-0.2698999117550902,0.7642460233084385,active boundary sampling
-0.30679884642706123,0.2585040478548892,active boundary sampling
0.7000563381798712,-0.4608770484500013,active boundary sampling
0.10101422010649674,0.4420628417607242,active boundary sampling
-0.4942695902337835,-0.19432590600528418,active boundary sampling
-0.8773435298548451,-0.02643353160791429,active boundary sampling
0.9960862251773255,-1.0,active boundary sampling
0.44584247367796404,-0.34338089247813586,active boundary sampling
-0.6581351238252118,1.0,active boundary sampling
0.04203491384267499,0.48249994701567683,active boundary sampling
-0.23962891751455673,-0.31788937265565165,active boundary sampling
0.06695511422174283,0.44997037703158055,active boundary sampling
0.04166696422553495,-0.0570200695449625,active boundary sampling
-0.9581649674840662,0.011342428216580398,active boundary sampling
0.1651585164510485,0.37906853936656953,active boundary sampling
-0.9122543156961505,1.0,active boundary sampling
0.3065091429495239,0.31618138905845017,active boundary sampling
0.8164727936635061,-1.0,active boundary sampling
-0.8267433235328872,0.5530270001863903,active boundary sampling
-0.7844584257327054,1.0,active boundary sampling
-0.7915358536801798,0.5232759263448459,active boundary sampling
-0.22614563176120095,0.16612695846452533,active boundary sampling
-0.2297460113951446,0.17420114974054113,active boundary sampling
-0.166027354057388,-0.4364902825033844,active boundary sampling
-0.1552512505782826,0.12264914746103851,active boundary sampling
-0.743592351655104,-0.05992263458643031,active boundary sampling
-0.2974011149223772,0.7683349763036414,active boundary sampling
0.4329381275138602,-0.8992479650586506,active boundary sampling
-0.2196036194172133,0.6842820685348998,active boundary sampling
0.6205030019898552,-0.9888176353361577,active boundary sampling
-0.5067900229570035,-0.18205537218096915,active boundary sampling
0.01107701795136884,0.4991621569689809,active boundary sampling
0.3621699381745702,0.2553271741938201,active boundary sampling
0.34902446819180777,0.27770438650137685,active boundary sampling
0.6298525926132899,-0.4245908346758733,active boundary sampling
-0.6543312809267492,1.0,active boundary sampling
-0.5211717961527118,0.374473817149115,active boundary sampling
-0.10541307462998528,0.05873080614094358,active boundary sampling
0.1445860141940689,-0.6754304639852601,active boundary sampling
0.40658552055026576,-0.8886280806724347,active boundary sampling
-0.4628913171235296,0.34645736515640346,active boundary sampling
0.21326734239097522,-0.18580564662165275,active boundary sampling
0.8122464567313772,-0.4932724380746865,active boundary sampling
-0.6665909795329827,1.0,active boundary sampling
-0.37722515759685193,0.29454599134789394,active boundary sampling
-0.7784487230487827,0.5203335228780679,active boundary sampling
-0.23271744805994143,-0.3714019586770097,active boundary sampling
0.10025562590471293,0.4277933454689078,active boundary sampling
0.18964450025154833,-0.17448053417319295,active boundary sampling
-0.1899184998057446,-0.40756996322095457,active boundary sampling
-0.1367048119963299,0.6244030192123559,active boundary sampling
-0.34109873105466737,0.24742580235656156,active boundary sampling
0.8275675974918413,-0.5198503066640059,active boundary sampling
-0.04493201195523855,0.02723858981547333,active boundary sampling
-0.38779866166813926,0.28842656971208475,active boundary sampling
0.29572117434768974,-0.2201385277252063,active boundary sampling
-0.07802295327038067,0.5817862151851506,active boundary sampling
0.509056244466815,0.16005170341408165,active boundary sampling
-0.8535578751074624,1.0,active boundary sampling
-0.1338025627695263,0.09463775776457298,active boundary sampling
0.8372234858384098,-1.0,active boundary sampling
-0.02577466458152089,0.5611740940163086,active boundary sampling
0.9596708464022254,-0.5562837141942715,active boundary sampling
0.9440886721064898,0.05874210839445145,active boundary sampling
-0.6416582028752253,0.4530944528555175,active boundary sampling
0.4733061393350133,0.19684378007966563,active boundary sampling
0.17571604756129489,-0.6888628609140116,active boundary sampling
-0.5623276593976201,-0.14224811891618286,active boundary sampling
0.616702464917124,0.13645180425248118,active boundary sampling
-0.9328219443767929,0.592281618963244,active boundary sampling
-0.8245928699672858,0.5027372016340459,active boundary sampling
-0.3920349080842014,-0.2549534562882059,active boundary sampling
0.7418541612651341,-1.0,active boundary sampling
0.4887290273338838,-0.3677631919745572,active boundary sampling
0.10188093404023513,0.4543069494572377,active boundary sampling
-0.9859804744154159,1.0,active boundary sampling
-0.24582103211404083,-0.36551235225136836,active boundary sampling
0.4034803647206069,-0.8731389378333412,active boundary sampling
-0.7387294662459398,1.0,active boundary sampling
0.17658322592713027,0.3925710658302206,active boundary sampling
0.5181030403523821,0.17359959624934254,active boundary sampling
0.837451533845591,-1.0,active boundary sampling
-0.7552450223333793,0.528392628593821,active boundary sampling
0.12029269711771962,-0.6628463981464335,active boundary sampling
-0.09325595251668473,0.608998255286367,active boundary sampling
-0.4421712357811953,0.348291951165006,active boundary sampling
0.7025860892276825,0.110319862826297,active boundary sampling
0.946158791326253,-1.0,active boundary sampling
-0.6553458636678691,1.0,active boundary sampling
-0.4533145699564203,0.8807355083139414,active boundary sampling
-0.4647650583891927,0.3581789064604848,active boundary sampling
0.019967584928216375,-0.5966688466239952,active boundary sampling
0.7341169521060016,0.08497163859647103,active boundary sampling
-0.20246074009563841,0.14823758577753418,active boundary sampling
-0.08284249575550362,-0.48556971699056756,active boundary sampling
-0.19430399713180946,0.12788416730169289,active boundary sampling
-0.2226008037789653,-0.3626477534241619,active boundary sampling
0.915469690081276,0.024869727056839895,active boundary sampling
0.16955035839976418,0.3677790436706934,active boundary sampling
-0.5270997443075778,0.927820615011392,active boundary sampling
0.8462319299577628,-0.5212731786001558,active boundary sampling
-0.8635468419671559,1.0,active boundary sampling
-0.7870268137790843,1.0,active boundary sampling
0.5637070314956754,0.1615978465613559,active boundary sampling
0.5447843742295231,-0.4083482755642028,active boundary sampling
-0.5477229827401315,0.3988693002526694,active boundary sampling
-0.7636385738765779,1.0,active boundary sampling
0.6734125129993014,0.13386865436140882,active boundary sampling
-0.4400924178788299,-0.22595288173937758,active boundary sampling
0.5711121655116476,-0.40982300769551955,active boundary sampling
0.6956340479770797,0.13794911267090523,active boundary sampling
-0.10088139019421116,0.5892370919151092,active boundary sampling
-0.1934277775600064,-0.402651689060194,active boundary sampling
-0.508290308303831,-0.16898395529669652,active boundary sampling
0.8165850902071656,-1.0,active boundary sampling
-0.3808621688032996,0.30871959659441717,active boundary sampling
0.06946528196819779,-0.07472303929397708,active boundary sampling
0.4018189836121868,0.24615189782549254,active boundary sampling
0.22833762042386585,0.3808763881092616,active boundary sampling
0.3362291058768905,-0.2868683338252509,active boundary sampling
-0.032753453694186696,-0.5306172465682428,active boundary sampling
-0.8985912434993866,1.0,active boundary sampling
0.4111754310548954,-0.9056768283104392,active boundary sampling
0.9723313843038186,-0.5331221991056057,active boundary sampling
-0.793708320966853,1.0,active boundary sampling
0.3114231904297893,0.2705385285002666,active boundary sampling
-0.4614261927404113,0.3230258676971674,active boundary sampling
0.1748457901062641,0.37570805545331937,active boundary sampling
-0.7627767441995534,-0.06304619826531506,active boundary sampling
-0.453188380464268,0.33233979571877126,active boundary sampling
0.10369930878005484,0.44068651994394964,active boundary sampling
-0.6395568875220854,-0.10975513558498415,active boundary sampling
0.29516955945828527,-0.8123657160921944,active boundary sampling
-0.91556215148957,-0.03534944528580028,active boundary sampling
0.13814786369315457,-0.13333749068825934,active boundary sampling
-0.40421662685538684,0.328176752837303,active boundary sampling
0.5411661883466135,-0.3856810017126328,active boundary sampling
0.011336595286225881,0.5006952270789153,active boundary sampling
0.32475062933279863,-0.809755171599101,active boundary sampling
-0.22736809881925768,-0.3625351055203135,active boundary sampling
-0.8222473792195784,1.0,active boundary sampling
0.2612243354976096,0.33412261418906775,active boundary sampling
0.35998794632291875,-0.8707787405193993,active boundary sampling
-0.5996560979949312,0.4350057883725721,active boundary sampling
0.2687756740917686,-0.7548166932704723,active boundary sampling
0.023948274153007043,0.5196045126399895,active boundary sampling
0.2984830174348556,-0.802935654178921,active boundary sampling
0.6090545868812471,0.1448674436636031,active boundary sampling
0.21002949684923755,-0.19307811779300993,active boundary sampling
-0.38288638700891475,0.2763522020094595,active boundary sampling
0.4991554880256439,0.16950333634838854,active boundary sampling
0.10155707659317481,-0.6538518621101667,active boundary sampling
0.7458489728070818,0.1109992875162054,active boundary sampling
0.7105677502736798,0.1093356251286971,active boundary sampling
0.7725494499558392,-0.5090606688327308,active boundary sampling
0.5878628126461951,-1.0,active boundary sampling
-0.29303518781608195,0.22445500585814063,active boundary sampling
-0.9021457225056597,1.0,active boundary sampling
0.23622740457657598,0.36134555448656297,active boundary sampling
-0.5650401491549966,-0.11914587954577814,active boundary sampling
0.4521664067109761,-0.36166846844881734,active boundary sampling
-0.6569528250637295,1.0,active boundary sampling
-0.7366239340113616,-0.054415333803981544,active boundary sampling
-0.34819619399248514,-0.26452644119719804,active boundary sampling
-0.1621766547726271,-0.4255898346013311,active boundary sampling
-0.6370103231454673,-0.13175030996808243,active boundary sampling
-0.6883832752058208,0.48042842427578936,active boundary sampling
-0.7556943854447062,1.0,active boundary sampling
0.27505923361081996,-0.7905156001484157,active boundary sampling
-0.03258375416092951,0.021534869446011944,active boundary sampling
0.6567275319407333,0.14113237042199242,active boundary sampling
-0.8787835783621356,1.0,active boundary sampling
-0.5198976647290334,0.9264463545432698,active boundary sampling
-0.7568438483569286,1.0,active boundary sampling
0.37731227087816155,-0.8661712627186249,active boundary sampling
-0.5645428269474377,-0.13310177580750368,active boundary sampling
-0.6707863989306782,0.4596230046492757,active boundary sampling
0.26573377714278124,-0.2343276633497744,active boundary sampling
0.7384646839146176,-0.4781230462341243,active boundary sampling
0.9353679156924928,-0.5331556120750776,active boundary sampling
-0.5470262661455461,-0.18384028597408092,active boundary sampling
0.055812005184274094,0.48102243159991337,active boundary sampling
0.05084404015384658,-0.06077523422618537,active boundary sampling
-0.9198842210787881,0.5853185960728092,active boundary sampling
-0.660385195167716,0.4587517110101549,active boundary sampling
0.8529543690474575,-1.0,active boundary sampling
-0.5004642478221366,-0.15385280128990617,active boundary sampling
0.2657842338378722,-0.2428515961070945,active boundary sampling
-0.9573648499154335,0.5909602112903314,active boundary sampling
-0.39941604071462833,0.8309108185060571,active boundary sampling
0.03940141603115355,-0.06414681300838035,active boundary sampling
-0.1987414005270478,-0.4092369053953138,active boundary sampling
0.2656534494266074,0.3314489687832487,active boundary sampling
0.003382304224698096,-0.56240757570566,active boundary sampling
-0.44167296835458414,0.3185148448594607,active boundary sampling
0.9736873638008805,0.042865665034208196,active boundary sampling
-0.8175083913367212,0.5594402242947567,active boundary sampling
0.00042568094974559934,-0.02467363551198959,active boundary sampling
0.6698409354435759,-0.4628910442605173,active boundary sampling
-0.5127609175246097,-0.1912324893184055,active boundary sampling
-0.5146327637020427,-0.174723952530777,active boundary sampling
0.5378948079591912,-0.3740792749665092,active boundary sampling
0.9982623637976862,-1.0,active boundary sampling
0.6269989653895842,-0.4290367947303588,active boundary sampling
0.04772672203408268,-0.6040271790191849,active boundary sampling
0.3975050205022883,-0.8655075406646099,active boundary sampling
-0.8603497226128181,-0.015724707613394496,active boundary sampling
0.709184899960194,0.12527051538905634,active boundary sampling
0.36111783629876903,-0.2781569724424866,active boundary sampling
-0.1497474335748452,0.09424678279947418,active boundary sampling
0.9376409268292414,-0.5406453776882627,active boundary sampling
-0.042930359980443145,0.0348247414389456,active boundary sampling
-0.8945282595808925,0.5286427669802846,active boundary sampling
0.033952827846677636,0.49131287280984126,active boundary sampling
-0.8049143238913339,1.0,active boundary sampling
0.7687028940180396,-0.46648866323951826,active boundary sampling
-0.08461995611186279,-0.4986955920885173,active boundary sampling
0.40381868993622816,-0.8500848959025288,active boundary sampling
-0.36262083876515594,0.279799628938193,active boundary sampling
-0.30695713485583687,-0.31852935370208724,active boundary sampling
-0.985188470478167,0.5702968539984611,active boundary sampling
0.7113095053750889,0.11955973412219108,active boundary sampling
0.8961946521091004,0.05657387486851651,active boundary sampling
0.00808915230876095,0.505070980752212,active boundary sampling
-0.017277576278711182,-0.025002401864872386,active boundary sampling
0.37909655758789174,0.21447425201387174,active boundary sampling
-0.027089582005426438,0.008914433852540406,active boundary sampling
0.6237589875567573,-0.42830881396495835,active boundary sampling
0.2146191944531357,-0.21052648757976797,active boundary sampling
0.12370533930472538,-0.14642896850941003,active boundary sampling
0.8559700009284672,-1.0,active boundary sampling
-0.7900263278449655,-0.049840068846593456,active boundary sampling
0.45678559100948357,0.24131316486201282,active boundary sampling
0.6724861860957287,-1.0,active boundary sampling
0.5592914583332795,-0.38836687705907147,active boundary sampling
0.7001190601182483,-1.0,active boundary sampling
-0.09297348979903175,-0.48106205914548533,active boundary sampling
-0.1029105620852615,0.6178368413475457,active boundary sampling
0.8877407249709226,-0.5111111836398458,active boundary sampling
0.7876396784791477,-1.0,active boundary sampling
0.39059109530161096,-0.3130176944222965,active boundary sampling
0.4344028773856359,-0.8947769919771648,active boundary sampling
-0.3401077361883622,0.25635837219273333,active boundary sampling
0.4937262232236064,-0.3416936563486608,active boundary sampling
